https://commons.cwrc.ca/orlando:d3b1f5d0-27f8-4a0a-9165-a372a1f826e0,bacoan,"Bacon, Anne",FEMALE
https://commons.cwrc.ca/orlando:62c7f18b-ef43-41cf-ad74-fc345677a0bc,bagnen,"Bagnold, Enid",FEMALE
https://commons.cwrc.ca/orlando:697d2560-04b6-43f4-baa0-ef562e5847ff,bailjo,"Baillie, Joanna",FEMALE
https://commons.cwrc.ca/orlando:b0844b9c-a87c-4def-a483-97499ad57d4b,bailma,"Bailey, Mary",FEMALE
https://commons.cwrc.ca/orlando:2620f91b-4c26-4b38-b708-03af7635be73,bainbe,"Bainbridge, Beryl",FEMALE
https://commons.cwrc.ca/orlando:695890ff-9903-4b8a-89cb-fae7c5dc8e45,bakee2,"Baker, Elizabeth",FEMALE
https://commons.cwrc.ca/orlando:f45ddfee-3141-414b-aa76-e2d505208409,bakeel,"Baker, Ella",FEMALE
https://commons.cwrc.ca/orlando:d2f7b09e-0470-4074-9404-d9612b9cedac,baldlo,"Baldwin, Louisa",FEMALE
https://commons.cwrc.ca/orlando:0cedcacf-095b-4dd8-94a4-57975cd938b6,balfcl,"Balfour, Clara",FEMALE
https://commons.cwrc.ca/orlando:0c38ca4c-a13d-4b49-a843-fd38b5918b3a,bankis,"Banks, Isabella",FEMALE
https://commons.cwrc.ca/orlando:def7ed8b-afea-43e9-8a2d-5d81fe7f93e8,bannan,"Bannerman, Anne",FEMALE
https://commons.cwrc.ca/orlando:24a269b3-6430-4aea-9c2f-36871a02c0e4,bannhe,"Bannerman, Helen",FEMALE
https://commons.cwrc.ca/orlando:43505af0-5a9b-4d80-ae71-c09ca4d84579,barban,"Barbauld, Anna Letitia",FEMALE
https://commons.cwrc.ca/orlando:d10a8eea-06de-42db-a9fc-81017dc212d2,barbma,"Barber, Mary",FEMALE
https://commons.cwrc.ca/orlando:0a596819-086e-4e20-b6f3-6cc834a52e82,barche,"Barcynska, Hélène",FEMALE
https://commons.cwrc.ca/orlando:44862af6-899d-4d61-bcf5-a23c38d340f9,barkja,"Barker, Jane",FEMALE
https://commons.cwrc.ca/orlando:eb8968c8-9578-48d6-87d5-a607fdd6f3a3,barkma,"Barker, Mary Anne",FEMALE
https://commons.cwrc.ca/orlando:ece91ef9-8acf-4a22-9855-2a59a6dcbebe,barkpa,"Barker, Pat",FEMALE
https://commons.cwrc.ca/orlando:caf34773-1292-46d1-93ab-be1507bb9078,barnan,"Barnard, Lady Anne",FEMALE
https://commons.cwrc.ca/orlando:c0c0cbe9-76fc-4f9c-b92f-dc4a4ff808c7,barnch,"Barnard, Charlotte",FEMALE
https://commons.cwrc.ca/orlando:2a3c1a89-5443-4b74-ae42-3cc248056f4c,barndj,"Barnes, Djuna",FEMALE
https://commons.cwrc.ca/orlando:6790acc8-09f8-4fed-b6c9-f5551ea24740,barnna,"Barney, Natalie Clifford",FEMALE
https://commons.cwrc.ca/orlando:13a0e649-0732-41b6-84dd-8292d70a00b8,barrem,"Barrington, Emilie",FEMALE
https://commons.cwrc.ca/orlando:30622f69-91be-40f8-a2b7-0483746000d1,barrma,"Barrell, Maria",FEMALE
https://commons.cwrc.ca/orlando:b1115f93-803d-49c2-a64a-3a5639f9dcd9,bassma,"Basset, Mary",FEMALE
https://commons.cwrc.ca/orlando:ecb230ee-995d-4d4e-9cca-84dc223c8193,bathel,"Bathurst, Elizabeth",FEMALE
https://commons.cwrc.ca/orlando:f5253ac1-4a72-43b1-bcd7-bc80698a2b62,batthe,"Battier, Henrietta",FEMALE
